condition,run,model,prediction_status,frequency,triples,prediction,test
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwese,deskose
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwesko,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,1,1705,"('s', 's', 's')",deskoso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskweso,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwesko,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwesko,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwesko,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwesko,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskososo,deskoso
90L_10NL,3,90L_10NL_3_1,0,1705,"('s', 's', 's')",deskwesko,deskoso
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonejs,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonajs
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonemos,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonamos
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastjonen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastjonen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastonen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwonen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenen,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonan
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwones,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwones,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abasttjones,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastjones,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastjones,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastones,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastjones,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abasttjones,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastjones,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abasttjones,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastones,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastones,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastones,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastwenes,abastjonas
90L_10NL,3,90L_10NL_3_1,0,660,"('n', 'n', 'n')",abastones,abastjonas
